Year,Adult_mortality,Infant_deaths,Alcohol,Percentage_exp,Hepatitis_B,Measles,BMI,Under-five_deaths,Polio,Total_exp,Diphtheria,HIV/AIDS,GDP,Population,Thinness_1to19_years,Thinness_5to9_years,Income_comp,Schooling,Developed,Developing,Life_expectancy
0.3333333333333144,0.40166204986149584,0.04722222222222222,0.0005599104143337066,7.128614132351292e-05,0.6632653061224489,0.006107935131466706,0.15295480880648898,0.0472,0.5729166666666666,0.4834590829947765,0.5773195876288659,0.0,0.00019814189628619688,0.00019922104974539503,0.6956521739130435,0.6807017543859648,0.4177215189873418,0.3816425120772947,0.0,1.0,57.3
0.2666666666666515,0.40443213296398894,0.04833333333333333,0.0005599104143337066,0.0007852225788410546,0.673469387755102,0.002196217416098368,0.14831981460023175,0.048,0.02083333333333333,0.4886825304701102,0.03092783505154639,0.0,0.0018247719033367047,0.01864108852148262,0.7028985507246377,0.687719298245614,0.40189873417721517,0.32850241545893716,0.0,1.0,57.0
0.19999999999998863,0.407202216066482,0.04833333333333333,0.0,0.0005692558032094685,0.6530612244897959,0.003760904502245703,0.1436848203939745,0.0488,0.3958333333333333,0.4904236796285549,0.4020618556701031,0.0,0.001653481917975162,0.0018277235191716294,0.7101449275362318,0.6947368421052631,0.39345991561181437,0.3140096618357488,0.0,1.0,56.7
0.13333333333332575,0.0027700831024930752,0.04888888888888889,0.0,0.0008669110644901945,0.6428571428571428,0.011716301494464685,0.13904982618771727,0.0488,0.34375,0.4289030760301799,0.3505154639175258,0.0,0.001562162821217053,0.016987851522583686,0.717391304347826,0.0736842105263158,0.359704641350211,0.2995169082125604,0.0,1.0,56.2
0.06666666666666288,0.4362880886426593,0.04888888888888889,0.0,0.000542852986795457,0.6326530612244897,0.04129454291814142,0.13441483198146004,0.0488,0.3333333333333333,0.4312246082414393,0.3195876288659794,0.0,0.00097184357983113,0.0022926983573159265,0.07246376811594203,0.08070175438596491,0.35864978902953587,0.28502415458937197,0.0,1.0,55.3
0.0,0.44321329639889195,0.04888888888888889,0.0,0.0005351646459549824,0.6224489795918366,0.03078474712865781,0.1297798377752028,0.0488,0.21875,0.4544399303540336,0.2268041237113402,0.0,0.0009471985025035496,0.00022701232590011374,0.07971014492753623,0.08421052631578947,0.35654008438818563,0.26570048309178745,0.0,1.0,54.8
1.0,0.10110803324099724,0.0,0.25699888017917133,0.018735979711152293,0.9999999999999999,0.0,0.660486674391657,0.0,1.0,0.3267556587347649,0.9999999999999999,0.0,0.03316699931237374,2.2289132127090857e-05,0.03985507246376811,0.042105263157894736,0.8037974683544303,0.6859903381642511,0.0,1.0,77.8
0.9333333333333087,0.009695290858725761,0.0,0.251959686450168,0.022009805556812794,0.9897959183673468,0.0,0.6512166859791425,0.0004,0.9895833333333333,0.3197910621009866,0.9896907216494845,0.0,0.03838249336481422,0.00022327003324921135,0.03985507246376811,0.042105263157894736,0.8027426160337552,0.6859903381642511,0.0,1.0,77.5
0.8666666666666458,0.1149584487534626,0.0,0.26595744680851063,0.022119041766021648,0.9999999999999999,0.0,0.6431054461181923,0.0004,1.0,0.3070226349390598,0.9999999999999999,0.0,0.03703115314520136,0.0002237940469661283,0.043478260869565216,0.045614035087719294,0.8006329113924051,0.6859903381642511,0.0,1.0,77.2
0.799999999999983,0.11772853185595568,0.0,0.28723404255319146,0.021172752965073646,0.9999999999999999,4.241621619074101e-05,0.6349942062572421,0.0004,1.0,0.3029599535693558,0.9999999999999999,0.0,0.035628893575059224,2.2467667774005038e-06,0.043478260869565216,0.045614035087719294,0.7932489451476793,0.6859903381642511,0.0,1.0,76.9
0.7333333333333201,0.12049861495844875,0.0,0.30011198208286677,0.022436554577364428,0.9999999999999999,0.00013196156148230539,0.626882966396292,0.0004,1.0,0.3099245502031341,0.9999999999999999,0.0,0.03721958429547565,0.0002281245025057826,0.04710144927536231,0.04912280701754386,0.7784810126582279,0.6425120772946861,0.0,1.0,76.6
0.6666666666666572,0.12465373961218836,0.0005555555555555556,0.2950727883538634,0.0021469685298022767,0.9999999999999999,4.712912910082335e-05,0.6176129779837775,0.0004,1.0,0.2884503772489843,0.9999999999999999,0.0,0.004134204060445616,0.00022513035923242534,0.04710144927536231,0.04912280701754386,0.7647679324894514,0.6038647342995169,0.0,1.0,76.2
0.5999999999999943,0.12465373961218836,0.0005555555555555556,0.3236282194848824,0.017867429722901087,0.9897959183673468,0.0,0.608342989571263,0.0004,0.9895833333333333,0.3145676146256529,0.9896907216494845,0.0,0.03450884115213057,0.0022625992567383256,0.050724637681159424,0.052631578947368425,0.760548523206751,0.5893719806763285,0.0,1.0,76.1
0.5333333333333314,0.0,0.0005555555555555556,0.3135498320268757,0.0018799915103926903,0.9999999999999999,0.0,0.5979142526071842,0.0004,1.0,0.3192106790481718,0.9999999999999999,0.0,0.0036574172903569226,0.0022778984477801706,0.05434782608695653,0.052631578947368425,0.7521097046413502,0.5797101449275363,0.0,1.0,75.3
0.46666666666666856,0.0110803324099723,0.0005555555555555556,0.31187010078387456,0.0016553746713843535,0.9897959183673468,0.00010368408402181136,0.5874855156431055,0.0004,1.0,0.3325594892629135,0.9896907216494845,0.0,0.0030330811745327554,2.2941444187677724e-05,0.05434782608695653,0.056140350877192984,0.7415611814345991,0.5603864734299516,0.0,1.0,75.9
0.39999999999997726,0.13573407202216067,0.0005555555555555556,0.2967525195968645,0.00016951587184332198,0.9897959183673468,0.00032047807788559876,0.05561993047508691,0.0004,0.9791666666666665,0.31863029599535697,0.979381443298969,0.0,0.0002806717492795459,0.0023128582006670495,0.057971014492753624,0.05964912280701755,0.7341772151898733,0.5507246376811594,0.0,1.0,74.2
0.3333333333333144,0.019390581717451522,0.0005555555555555556,0.2883538633818589,0.00138569013917615,0.9897959183673468,2.8277477460494007e-05,0.5666280417149478,0.0004,0.9791666666666665,0.3337202553685433,0.9896907216494845,0.0,0.0023282630862919373,0.00024071628934355658,0.06159420289855072,0.05964912280701755,0.7225738396624473,0.5217391304347826,0.0,1.0,73.5
0.2666666666666515,0.0221606648199446,0.0005555555555555556,0.2536394176931691,0.011388285760296631,0.9999999999999999,3.2990390370576346e-05,0.5550405561993047,0.0004,0.9895833333333333,0.3488102147417295,0.979381443298969,0.0,0.02026420572143193,0.0002526588556470972,0.06159420289855072,0.06315789473684211,0.7183544303797468,0.5265700483091788,0.0,1.0,73.0
0.19999999999998863,0.023545706371191136,0.0005555555555555556,0.23964165733482645,0.0007556137376128474,0.9795918367346937,3.770330328065868e-05,0.5434530706836617,0.0004,0.9791666666666665,0.3424260011607661,0.979381443298969,0.0,0.0015775659483946464,0.0002624566755429026,0.06521739130434782,0.06666666666666667,0.7109704641350212,0.5169082125603864,0.0,1.0,72.8
0.13333333333332575,0.019390581717451522,0.0005555555555555556,0.20828667413213886,0.005365369093684506,0.9693877551020408,7.540660656131736e-05,0.5318655851680185,0.0004,0.9895833333333333,0.3441671503192107,0.9896907216494845,0.0,0.012183842465756963,2.6873092827731514e-06,0.06884057971014493,0.07017543859649122,0.7067510548523207,0.5169082125603864,0.0,1.0,73.3
0.06666666666666288,0.018005540166204984,0.0005555555555555556,0.2374020156774916,0.00493870674087725,0.9693877551020408,8.483243238148202e-05,0.5214368482039398,0.0004,0.9791666666666665,0.3267556587347649,0.979381443298969,0.0,0.011120921765700375,2.793116772221424e-05,0.07246376811594203,0.07017543859649122,0.6983122362869199,0.5120772946859903,0.0,1.0,73.6
0.0,0.013850415512465374,0.0005555555555555556,0.20436730123180294,0.0047080059887397,0.9693877551020408,0.0031199483464745058,0.5098493626882966,0.0004,0.9791666666666665,0.3418456181079512,0.979381443298969,0.0,0.009852288186129002,3.0059683616593663e-05,0.07246376811594203,0.0736842105263158,0.6919831223628691,0.5169082125603864,0.0,1.0,72.6
1.0,0.02493074792243767,0.011666666666666667,0.02220977976857037,0.0,0.9591836734693877,0.00029691351333518707,0.6778679026651216,0.009600000000000001,0.9583333333333333,0.24573418456181076,0.9587628865979381,0.0,0.03466514063398183,0.03081594361352718,0.21376811594202902,0.19999999999999998,0.7837552742616034,0.6956521739130435,0.0,1.0,75.6
0.9333333333333087,0.013850415512465374,0.011666666666666667,0.0,0.0027842692197924197,0.9591836734693877,0.0,0.6651216685979142,0.009600000000000001,0.9583333333333333,0.3969820081253627,0.9587628865979381,0.0,0.0045830787100292186,0.030229933199998893,0.21376811594202902,0.19999999999999998,0.7816455696202531,0.6956521739130435,0.0,1.0,75.4
0.8666666666666458,0.15373961218836565,0.011666666666666667,0.02911534154535275,0.027949343616143853,0.9591836734693877,0.00011782282275205837,0.6512166859791425,0.009600000000000001,0.9583333333333333,0.391758560650029,0.9587628865979381,0.0,0.045901961393513796,0.029631142416525272,0.21014492753623193,0.19999999999999998,0.7774261603375527,0.6956521739130435,0.0,1.0,75.3
0.799999999999983,0.1551246537396122,0.011666666666666667,0.03639417693169093,0.02853842946159035,0.9591836734693877,8.483243238148202e-05,0.6384704519119351,0.009600000000000001,0.9583333333333333,0.3348810214741729,0.9587628865979381,0.0,0.046682007267478336,0.02903392521996558,0.21014492753623193,0.19999999999999998,0.7721518987341772,0.6956521739130435,0.0,1.0,75.1
0.7333333333333201,0.1592797783933518,0.011666666666666667,0.03079507278835387,0.026129586760481202,0.9591836734693877,0.0005278462459292215,0.6257242178447276,0.009600000000000001,0.9583333333333333,0.2855484619849101,0.9587628865979381,0.0,0.04556954456470979,0.02845713219226023,0.21014492753623193,0.19999999999999998,0.7637130801687765,0.6763285024154589,0.0,1.0,74.9
0.6666666666666572,0.16343490304709143,0.011666666666666667,0.024636058230683093,0.022110859367497925,0.9591836734693877,0.00048543002973848047,0.6129779837775202,0.009600000000000001,0.9583333333333333,0.2756819500870575,0.9587628865979381,0.0,0.03743957054801889,0.02791463037486782,0.21014492753623193,0.19999999999999998,0.7531645569620254,0.6570048309178743,0.0,1.0,74.7
0.5999999999999943,0.1689750692520776,0.011111111111111112,0.027435610302351626,0.018073164239578395,0.9489795918367346,0.0005042816813788098,0.6002317497103128,0.0092,0.9479166666666666,0.2896111433546141,0.9587628865979381,0.0,0.03245041090846481,0.002741057014191791,0.21376811594202902,0.20350877192982456,0.7436708860759493,0.6328502415458936,0.0,1.0,74.4
0.5333333333333314,0.1731301939058172,0.011111111111111112,0.0251959686450168,0.0022118772509153086,0.9183673469387754,0.0010227021014878666,0.5886442641946698,0.0092,0.9270833333333333,0.22228670922809052,0.9381443298969072,0.0,0.004141722949650902,0.0026947915494301908,0.21376811594202902,0.20350877192982456,0.7352320675105486,0.608695652173913,0.0,1.0,74.1
0.46666666666666856,0.1772853185595568,0.011111111111111112,0.024076147816349387,0.016443807883376738,0.08163265306122448,0.0,0.05561993047508691,0.0092,0.9583333333333333,0.20023215322112592,0.9587628865979381,0.0,0.03300719132771634,2.654229950790784e-05,0.21376811594202902,0.20350877192982456,0.7278481012658228,0.5942028985507246,0.0,1.0,73.8
0.39999999999997726,0.18144044321329642,0.011111111111111112,0.01959686450167973,0.013872762957572782,0.07142857142857142,0.004448989787117724,0.5654692931633835,0.0092,0.9583333333333333,0.17353453279164247,0.9587628865979381,0.0,0.029058535997948318,0.026106302319156414,0.21739130434782608,0.2070175438596491,0.7236286919831223,0.5942028985507246,0.0,1.0,73.4
0.3333333333333144,0.18698060941828257,0.010555555555555556,0.027435610302351626,0.00013084878458542452,0.836734693877551,0.010849125519009534,0.5550405561993047,0.0088,0.8854166666666666,0.1665699361578642,0.8865979381443299,0.0,0.0002470484687207464,0.02572799378504274,0.21739130434782608,0.2070175438596491,0.7172995780590717,0.5797101449275363,0.0,1.0,72.9
0.2666666666666515,0.018005540166204984,0.010555555555555556,0.024636058230683093,0.011313896254378335,0.8163265306122448,0.015500770561260799,0.5434530706836617,0.0092,0.8645833333333333,0.1839814277423099,0.8659793814432989,0.0,0.021794728856086135,0.0025374954614460926,0.22101449275362323,0.21052631578947364,0.7099156118143459,0.5652173913043478,0.0,1.0,72.3
0.19999999999998863,0.20083102493074795,0.011111111111111112,0.01847704367301232,0.0012843242362124867,0.7857142857142856,0.07245632307960581,0.5330243337195828,0.0092,0.875,0.18746372605919906,0.8762886597938144,0.0,0.0024557489787781776,0.0025068259742562727,0.22463768115942032,0.21052631578947364,0.6993670886075949,0.5555555555555556,0.0,1.0,71.7
0.13333333333332575,0.1994459833795014,0.011111111111111112,0.01959686450167973,0.007623853088930932,0.7857142857142856,0.027627095478902648,0.522595596755504,0.0092,0.8645833333333333,0.1950087057457922,0.8659793814432989,0.0,0.014874881311841176,0.002472843916578686,0.22463768115942032,0.21403508771929822,0.6888185654008439,0.536231884057971,0.0,1.0,71.6
0.06666666666666288,0.1994459833795014,0.011111111111111112,0.012318029115341547,0.007596855384294016,0.7857142857142856,0.012658884076481152,0.5133256083429896,0.009600000000000001,0.8958333333333333,0.20139291932675563,0.8969072164948453,0.0,0.014526820710186942,0.024416967112790924,0.22826086956521743,0.2175438596491228,0.679324894514768,0.5265700483091788,0.0,1.0,71.4
0.0,0.1994459833795014,0.011666666666666667,0.01343784994400896,0.007928985854366513,0.7857142857142856,0.0,0.5028968713789107,0.01,0.8645833333333333,0.18107951247823564,0.8659793814432989,0.0,0.014730897026267084,0.0024101013892345604,0.23188405797101452,0.22105263157894736,0.6708860759493671,0.5169082125603864,0.0,1.0,71.3
1.0,0.4626038781163435,0.03666666666666667,0.32086599477416944,0.0,0.6428571428571428,0.0005561237233897155,0.25840092699884126,0.0392,0.04166666666666666,0.20599729154575355,0.6391752577319587,0.03564356435643564,0.03099840165935185,0.0021531715899301136,0.29710144927536236,0.2842105263157894,0.560126582278481,0.5507246376811594,0.0,1.0,52.4
0.9333333333333087,0.4806094182825485,0.03722222222222222,0.4658454647256439,0.0012302731388009619,0.6428571428571428,0.05513636813505324,0.2514484356894554,0.040400000000000005,0.6770833333333333,0.17063261752756817,0.6391752577319587,0.03762376237623762,0.004007943608090969,0.0020809311207464713,0.30434782608695654,0.28771929824561404,0.5559071729957806,0.5507246376811594,0.0,1.0,51.7
0.8666666666666458,0.4903047091412743,0.03833333333333333,0.4529675251959686,0.0018459310036879576,0.7755102040816326,0.040168156732631737,0.24449594438006955,0.042,0.6666666666666666,0.22576900754497967,0.7731958762886597,0.04356435643564356,0.004052456461966475,0.0020093375534522974,0.3079710144927536,0.29473684210526313,0.5516877637130801,0.5507246376811594,0.0,1.0,51.1
0.799999999999983,0.49445983379501385,0.04,0.46080627099664057,0.01314803318555715,0.7551020408163265,0.02101016575314705,0.2375434530706837,0.044000000000000004,0.75,0.17005223447475332,0.7525773195876289,0.04950495049504951,0.03857118180070705,0.0002006253755914689,0.31521739130434784,0.2982456140350877,0.5358649789029536,0.497584541062802,0.0,1.0,56.0
0.7333333333333201,0.4986149584487535,0.041666666666666664,0.45072788353863386,0.01231480906601506,0.7244897959183673,0.0068290108067093035,0.23174971031286212,0.046,0.7291666666666666,0.17469529889727217,0.7113402061855669,0.047524752475247525,0.036061167231142145,0.01871805670734234,0.31884057971014496,0.30526315789473685,0.5221518987341772,0.45410628019323673,0.0,1.0,51.0
0.6666666666666572,0.5041551246537396,0.043333333333333335,0.43617021276595747,0.009838532357693794,0.7755102040816326,0.005608366362997978,0.016222479721900347,0.048400000000000006,0.8125,0.17527568195008705,0.7731958762886597,0.047524752475247525,0.029603273283618753,0.018061544808204256,0.32608695652173914,0.31228070175438594,0.5147679324894515,0.43478260869565216,0.0,1.0,49.6
0.5999999999999943,0.5096952908587258,0.045,0.3919372900335946,0.01093038494028362,0.6122448979591836,0.013229146538601114,0.2178447276940904,0.050800000000000005,0.625,0.23215322112594308,0.04123711340206186,0.047524752475247525,0.02807865842063168,0.017428103424479105,0.33333333333333337,0.319298245614035,0.5063291139240507,0.4106280193236715,0.0,1.0,49.1
0.5333333333333314,0.5124653739612188,0.04666666666666667,0.3952967525195969,0.012829123704632663,0.693877551020408,0.0012489219211718188,0.21205098493626884,0.053200000000000004,0.6458333333333333,0.20139291932675563,0.6907216494845361,0.04950495049504951,0.032448293389336864,0.0016817192311936618,0.34057971014492755,0.32631578947368417,0.49367088607594933,0.3913043478260869,0.0,1.0,48.7
0.46666666666666856,0.518005540166205,0.04833333333333333,0.35498320268756994,0.009487791746710087,0.7346938775510203,0.004778893690823487,0.20625724217844732,0.055200000000000006,0.75,0.17469529889727217,0.7319587628865979,0.04950495049504951,0.024143074527789014,0.002316830812031287,0.3442028985507246,0.3333333333333333,0.47890295358649787,0.3719806763285024,0.0,1.0,48.2
0.39999999999997726,0.5263157894736842,0.05,0.32642777155655095,0.0012878337819110875,0.7063492063492064,0.0036053783762129863,0.1993047508690614,0.0572,0.34375,0.24201973302379567,0.32989690721649484,0.047524752475247525,0.0021878952659768838,0.0017485402546796318,0.35144927536231885,0.33684210526315783,0.4630801687763713,0.34782608695652173,0.0,1.0,47.7
0.3333333333333144,0.5277008310249308,0.051111111111111114,0.28163493840985443,0.005040651781992351,0.7063492063492064,0.0012159315308012423,0.1935110081112399,0.0592,0.375,0.21648287869994193,0.3711340206185567,0.04950495049504951,0.012102859314616427,0.015111773439717084,0.03260869565217391,0.343859649122807,0.44936708860759494,0.32850241545893716,0.0,1.0,47.4
0.2666666666666515,0.5332409972299169,0.052222222222222225,0.19708846584546472,0.00045517544830379235,0.7063492063492064,0.00013667447439238772,0.18771726535341832,0.0608,0.010416666666666664,0.2518862449216483,0.020618556701030927,0.047524752475247525,0.0011763517876793382,0.014580938269901164,0.03985507246376811,0.03508771929824562,0.43776371308016876,0.3091787439613527,0.0,1.0,47.1
0.19999999999998863,0.53601108033241,0.05277777777777778,0.19484882418812993,0.001844643442404203,0.7063492063492064,0.005636643840458472,0.18308227114716108,0.062,0.010416666666666664,0.23447475333720255,0.020618556701030927,0.04554455445544554,0.006526643323160929,0.0014092220509362046,0.04710144927536231,0.042105263157894736,0.42827004219409287,0.28502415458937197,0.0,1.0,46.8
0.13333333333332575,0.5401662049861496,0.05333333333333333,0.15733482642777155,0.0012339861946632313,0.7063492063492064,0.05629574471093349,0.1772885283893395,0.06280000000000001,0.35416666666666663,0.18920487521764362,0.4020618556701031,0.04356435643564356,0.005953629709435047,0.013581550593068368,0.050724637681159424,0.04912280701754386,0.4229957805907173,0.26570048309178745,0.0,1.0,46.5
0.06666666666666288,0.05955678670360111,0.05388888888888889,0.14389697648376262,0.0015585253710501822,0.7063492063492064,0.0426330101846048,0.171494785631518,0.0636,0.3958333333333333,0.2907719094602438,0.3711340206185567,0.039603960396039604,0.004401130534707765,0.013126027323868285,0.057971014492753624,0.056140350877192984,0.41244725738396626,0.24637681159420288,0.0,1.0,45.7
0.0,0.06509695290858726,0.05388888888888889,0.10302351623740202,0.0008152753902562497,0.7063492063492064,0.0104579537474727,0.16685979142526075,0.064,0.0,0.14045269878119557,0.26804123711340205,0.03762376237623762,0.004645553960915517,0.001271305195898973,0.06521739130434782,0.06315789473684211,0.4029535864978903,0.2222222222222222,0.0,1.0,45.3
1.0,0.01662049861495845,0.0,0.4445315416200074,0.0,0.9999999999999999,0.0,0.5411355735805331,0.0,0.8645833333333333,0.25660669375120915,0.9999999999999999,0.0019801980198019802,0.11383025961820248,0.0016013220273535264,0.11594202898550725,0.11228070175438595,0.8270042194092827,0.6714975845410628,0.0,1.0,76.4
0.9333333333333087,0.18005540166204986,0.0,0.4787234042553192,0.12438453636289369,0.9999999999999999,0.0,0.5330243337195828,0.0,0.96875,0.3000580383052815,0.9999999999999999,0.0019801980198019802,0.10813544220668214,0.0012079675497318001,0.11594202898550725,0.11228070175438595,0.8248945147679325,0.6714975845410628,0.0,1.0,76.2
0.8666666666666458,0.18282548476454294,0.0,0.4798432250839866,0.10222994908137573,0.9999999999999999,0.0,0.526071842410197,0.0,0.9895833333333333,0.2878699941961695,0.9999999999999999,0.0019801980198019802,0.10256838165108398,0.0012995702484673642,0.11594202898550725,0.11228070175438595,0.8238396624472573,0.6714975845410628,0.0,1.0,76.1
0.799999999999983,0.1842105263157895,0.0,0.4574468085106383,0.11068991919311898,0.9897959183673468,0.0,0.5179606025492468,0.0,0.9791666666666665,0.2913522925130586,0.9896907216494845,0.0019801980198019802,0.10542627188646453,0.0012660611943218615,0.11594202898550725,0.11228070175438595,0.820675105485232,0.6666666666666667,0.0,1.0,75.9
0.7333333333333201,0.18698060941828257,0.0,0.4384098544232923,0.09296116698344711,0.9999999999999999,0.0,0.511008111239861,0.0,1.0,0.30644225188624497,0.9999999999999999,0.0,0.10008863322152303,0.0010316067916073036,0.11594202898550725,0.11228070175438595,0.8248945147679325,0.6811594202898551,0.0,1.0,75.7
0.6666666666666572,0.18975069252077564,0.0,0.4384098544232923,0.10184630078000648,0.9897959183673468,0.0,0.5028968713789107,0.0,1.0,0.3052814857806152,0.9896907216494845,0.0,0.10174613487716094,0.0007375593540212403,0.11594202898550725,0.11228070175438595,0.8259493670886076,0.6811594202898551,0.0,1.0,75.6
0.5999999999999943,0.018005540166204984,0.0,0.43729003359462487,0.007667321006904712,0.9897959183673468,0.0,0.49594438006952496,0.0,0.9895833333333333,0.2605919907138712,0.9999999999999999,0.0,0.010999193638542468,0.0011334795408891691,0.11956521739130435,0.11228070175438595,0.8312236286919831,0.6859903381642511,0.0,1.0,75.4
0.5333333333333314,0.1952908587257618,0.0,0.46248600223964165,0.00928013807861421,0.9897959183673468,0.0,0.48899188876013916,0.0,1.0,0.2507254788160186,0.9999999999999999,0.0,0.012348953466076168,0.0011874374960998463,0.11956521739130435,0.11228070175438595,0.8291139240506328,0.6956521739130435,0.0,1.0,75.2
0.46666666666666856,0.19806094182825487,0.0,0.48320268756998885,0.013242695139723997,0.9795918367346937,0.0,0.48203939745075325,0.0,0.9895833333333333,0.2263493905977945,0.9999999999999999,0.0,0.1195811559970053,0.0010302241064457042,0.11956521739130435,0.11228070175438595,0.8238396624472573,0.7004830917874396,0.0,1.0,75.0
0.39999999999997726,0.1994459833795014,0.0,0.49944008958566627,0.011104500802198455,0.9999999999999999,0.0,0.47508690614136734,0.0,1.0,0.2304120719674985,0.9999999999999999,0.0,0.10676008396634185,0.0010917995825913864,0.11956521739130435,0.11578947368421053,0.8154008438818565,0.7101449275362318,0.0,1.0,74.8
0.3333333333333144,0.20221606648199447,0.0,0.4557670772676372,0.07472355188987431,0.9999999999999999,0.0,0.4681344148319815,0.0,0.9895833333333333,0.23447475333720255,0.9999999999999999,0.0,0.09541123119207755,0.0009492686244715674,0.12318840579710146,0.11578947368421053,0.0,0.0,0.0,1.0,74.6
0.2666666666666515,0.20498614958448755,0.0,0.40705487122060474,0.0011736681622448082,0.9795918367346937,0.0,0.0440324449594438,0.0,0.9791666666666665,0.22286709228090537,0.979381443298969,0.0,0.011337954406866234,0.0009577254948115455,0.12318840579710146,0.11578947368421053,0.0,0.0,0.0,1.0,74.4
0.19999999999998863,0.20775623268698062,0.0,0.40033594624860025,0.05944920501618231,0.9999999999999999,0.0,0.03592120509849363,0.0,1.0,0.24143934997098085,0.9999999999999999,0.0,0.08171567973992967,0.0010271032105918538,0.12318840579710146,0.11929824561403508,0.0,0.0,0.0,1.0,74.2
0.13333333333332575,0.2105263157894737,0.0,0.40313549832026874,0.047608408296057975,0.9999999999999999,0.0,0.4461181923522596,0.0,0.9375,0.23447475333720255,0.9896907216494845,0.0,0.07875263563621329,0.0010795818704423849,0.12681159420289856,0.11929824561403508,0.0,0.0,0.0,1.0,74.0
0.06666666666666288,0.21191135734072022,0.0,0.41993281075027994,0.008407004152725722,0.9693877551020408,0.0,0.4391657010428737,0.0,1.0,0.23853743470690655,0.979381443298969,0.0,0.07851296092079041,0.0013738225284255414,0.12681159420289856,0.11929824561403508,0.0,0.0,0.0,1.0,73.8
0.0,0.2146814404432133,0.0,0.40649496080627096,0.057892637943032225,0.992517006802721,0.0,0.4310544611819236,0.0,0.96875,0.21822402785838652,0.9587628865979381,0.0,0.08285132605782733,0.0010796777077593431,0.13043478260869568,0.12280701754385966,0.0,0.0,0.0,1.0,73.6
